Source File,Timestamp,MySQL tpm
trx2.json,2025-06-07 22:21:06,9570
trx2.json,2025-06-07 22:21:16,8400
trx2.json,2025-06-07 22:21:27,9126
trx2.json,2025-06-07 22:21:37,8748
trx2.json,2025-06-07 22:21:47,9180
trx2.json,2025-06-07 22:21:57,8934
trx2.json,2025-06-07 22:22:07,9078
trx2.json,2025-06-07 22:22:17,8952
trx2.json,2025-06-07 22:22:27,8442
trx2.json,2025-06-07 22:22:37,9288
trx2.json,2025-06-07 22:22:47,8910
trx2.json,2025-06-07 22:22:57,8730
trx2.json,2025-06-07 22:23:08,8544
trx2.json,2025-06-07 22:23:18,9624
trx2.json,2025-06-07 22:23:28,9228
trx2.json,2025-06-07 22:23:38,8676
trx2.json,2025-06-07 22:23:48,8514
trx2.json,2025-06-07 22:23:58,9186
trx2.json,2025-06-07 22:24:08,8742
trx2.json,2025-06-07 22:24:18,8334
trx2.json,2025-06-07 22:24:28,9072
trx2.json,2025-06-07 22:24:38,9054
trx2.json,2025-06-07 22:24:49,6828
trx2.json,2025-06-07 22:24:59,8730
trx2.json,2025-06-07 22:25:09,8808
trx2.json,2025-06-07 22:25:19,9054
trx2.json,2025-06-07 22:25:29,5322
trx3.json,2025-06-07 22:38:40,0
trx3.json,2025-06-07 22:38:50,29202
trx3.json,2025-06-07 22:39:00,4674
trx3.json,2025-06-07 22:39:10,4290
trx3.json,2025-06-07 22:39:20,4386
trx3.json,2025-06-07 22:39:30,4692
trx3.json,2025-06-07 22:39:40,4854
trx3.json,2025-06-07 22:39:50,5304
trx3.json,2025-06-07 22:40:00,5628
trx3.json,2025-06-07 22:40:11,4206
trx3.json,2025-06-07 22:40:21,5664
trx3.json,2025-06-07 22:40:31,6474
trx3.json,2025-06-07 22:40:41,6534
trx3.json,2025-06-07 22:40:51,6414
trx3.json,2025-06-07 22:41:01,7128
trx3.json,2025-06-07 22:41:11,6996
trx3.json,2025-06-07 22:41:21,7440
trx3.json,2025-06-07 22:41:31,6948
trx3.json,2025-06-07 22:41:41,7680
trx3.json,2025-06-07 22:41:52,7794
trx3.json,2025-06-07 22:42:02,7782
trx3.json,2025-06-07 22:42:12,9792
trx3.json,2025-06-07 22:42:22,10116
trx3.json,2025-06-07 22:42:32,9330
trx3.json,2025-06-07 22:42:42,8976
trx3.json,2025-06-07 22:42:52,9462
trx3.json,2025-06-07 22:43:02,9558
trx3.json,2025-06-07 22:43:12,9258
trx3.json,2025-06-07 22:43:22,9024
trx3.json,2025-06-07 22:43:33,9618
trx3.json,2025-06-07 22:43:43,8916
trx3.json,2025-06-07 22:43:53,8430
trx3.json,2025-06-07 22:44:03,8886
trx3.json,2025-06-07 22:44:13,8760
trx3.json,2025-06-07 22:44:23,8574
trx3.json,2025-06-07 22:44:33,8772
trx3.json,2025-06-07 22:44:43,8940
trx3.json,2025-06-07 22:44:53,8556
trx3.json,2025-06-07 22:45:04,9072
trx3.json,2025-06-07 22:45:14,8634
trx3.json,2025-06-07 22:45:24,9150
trx3.json,2025-06-07 22:45:34,8676
trx3.json,2025-06-07 22:45:44,7602
trx4.json,2025-06-07 22:59:10,0
trx4.json,2025-06-07 22:59:21,15780
trx4.json,2025-06-07 22:59:31,5124
trx4.json,2025-06-07 22:59:41,4542
trx4.json,2025-06-07 22:59:51,4290
trx4.json,2025-06-07 23:00:01,4302
trx4.json,2025-06-07 23:00:11,5034
trx4.json,2025-06-07 23:00:21,5442
trx4.json,2025-06-07 23:00:31,5322
trx4.json,2025-06-07 23:00:41,4800
trx4.json,2025-06-07 23:00:52,4920
trx4.json,2025-06-07 23:01:02,5778
trx4.json,2025-06-07 23:01:12,6078
trx4.json,2025-06-07 23:01:22,6108
trx4.json,2025-06-07 23:01:32,5970
trx4.json,2025-06-07 23:01:42,6756
trx4.json,2025-06-07 23:01:52,6996
trx4.json,2025-06-07 23:02:02,6894
trx4.json,2025-06-07 23:02:12,6564
trx4.json,2025-06-07 23:02:23,7488
trx4.json,2025-06-07 23:02:33,7290
trx4.json,2025-06-07 23:02:43,9360
trx4.json,2025-06-07 23:02:53,10350
trx4.json,2025-06-07 23:03:03,9918
trx4.json,2025-06-07 23:03:13,9876
trx4.json,2025-06-07 23:03:23,8736
trx4.json,2025-06-07 23:03:33,9192
trx4.json,2025-06-07 23:03:43,8262
trx4.json,2025-06-07 23:03:54,7866
trx4.json,2025-06-07 23:04:04,8634
trx4.json,2025-06-07 23:04:14,9774
trx4.json,2025-06-07 23:04:24,9024
trx4.json,2025-06-07 23:04:34,9300
trx4.json,2025-06-07 23:04:44,8514
trx4.json,2025-06-07 23:04:54,9240
trx4.json,2025-06-07 23:05:04,8682
trx4.json,2025-06-07 23:05:14,8640
trx4.json,2025-06-07 23:05:25,8766
trx4.json,2025-06-07 23:05:35,9018
trx4.json,2025-06-07 23:05:45,6786
trx4.json,2025-06-07 23:05:55,8748
trx4.json,2025-06-07 23:06:05,9264
trx4.json,2025-06-07 23:06:15,8400
trx5.json,2025-06-07 23:19:40,0
trx5.json,2025-06-07 23:19:51,15876
trx5.json,2025-06-07 23:20:01,6156
trx5.json,2025-06-07 23:20:11,4662
trx5.json,2025-06-07 23:20:21,4662
trx5.json,2025-06-07 23:20:31,4332
trx5.json,2025-06-07 23:20:41,5136
trx5.json,2025-06-07 23:20:51,5142
trx5.json,2025-06-07 23:21:01,4836
trx5.json,2025-06-07 23:21:11,5646
trx5.json,2025-06-07 23:21:22,5364
trx5.json,2025-06-07 23:21:32,5094
trx5.json,2025-06-07 23:21:42,6468
trx5.json,2025-06-07 23:21:52,7086
trx5.json,2025-06-07 23:22:02,7158
trx5.json,2025-06-07 23:22:12,7050
trx5.json,2025-06-07 23:22:22,7032
trx5.json,2025-06-07 23:22:32,7344
trx5.json,2025-06-07 23:22:42,5226
trx5.json,2025-06-07 23:22:53,6720
trx5.json,2025-06-07 23:23:03,6948
trx5.json,2025-06-07 23:23:13,8652
trx5.json,2025-06-07 23:23:23,8856
trx5.json,2025-06-07 23:23:33,10032
trx5.json,2025-06-07 23:23:43,10758
trx5.json,2025-06-07 23:23:53,8706
trx5.json,2025-06-07 23:24:03,9042
trx5.json,2025-06-07 23:24:13,8928
trx5.json,2025-06-07 23:24:23,9138
trx5.json,2025-06-07 23:24:34,9252
trx5.json,2025-06-07 23:24:44,8748
trx5.json,2025-06-07 23:24:54,9222
trx5.json,2025-06-07 23:25:04,8934
trx5.json,2025-06-07 23:25:14,8904
trx5.json,2025-06-07 23:25:24,8400
trx5.json,2025-06-07 23:25:34,9504
trx5.json,2025-06-07 23:25:44,6942
trx5.json,2025-06-07 23:25:54,9078
trx5.json,2025-06-07 23:26:04,8490
trx5.json,2025-06-07 23:26:15,8964
trx5.json,2025-06-07 23:26:25,8820
trx5.json,2025-06-07 23:26:35,8898
trx5.json,2025-06-07 23:26:46,7170
