Source File,Timestamp,MySQL tpm
trx3.json,2025-06-07 20:28:41,10710
trx3.json,2025-06-07 20:28:52,11202
trx3.json,2025-06-07 20:29:02,9480
trx3.json,2025-06-07 20:29:12,9810
trx3.json,2025-06-07 20:29:22,10134
trx3.json,2025-06-07 20:29:32,10542
trx3.json,2025-06-07 20:29:42,9516
trx3.json,2025-06-07 20:29:52,9372
trx3.json,2025-06-07 20:30:02,10020
trx3.json,2025-06-07 20:30:12,8922
trx3.json,2025-06-07 20:30:23,9774
trx3.json,2025-06-07 20:30:33,9420
trx3.json,2025-06-07 20:30:43,11214
trx3.json,2025-06-07 20:30:53,9534
trx4.json,2025-06-07 20:43:02,0
trx4.json,2025-06-07 20:43:12,17154
trx4.json,2025-06-07 20:43:22,15462
trx4.json,2025-06-07 20:43:32,24738
trx4.json,2025-06-07 20:43:42,29850
trx4.json,2025-06-07 20:43:53,33306
trx4.json,2025-06-07 20:44:03,41994
trx4.json,2025-06-07 20:44:13,43200
trx4.json,2025-06-07 20:44:23,43332
trx4.json,2025-06-07 20:44:33,40614
trx4.json,2025-06-07 20:44:43,34272
trx4.json,2025-06-07 20:44:53,30132
trx4.json,2025-06-07 20:45:03,32802
trx4.json,2025-06-07 20:45:13,10374
trx4.json,2025-06-07 20:45:23,9678
trx4.json,2025-06-07 20:45:34,10782
trx4.json,2025-06-07 20:45:44,10230
trx4.json,2025-06-07 20:45:54,9300
trx4.json,2025-06-07 20:46:04,10122
trx4.json,2025-06-07 20:46:14,10278
trx4.json,2025-06-07 20:46:24,10206
trx4.json,2025-06-07 20:46:34,9696
trx4.json,2025-06-07 20:46:44,10356
trx4.json,2025-06-07 20:46:54,9384
trx4.json,2025-06-07 20:47:05,9120
trx4.json,2025-06-07 20:47:15,9414
trx4.json,2025-06-07 20:47:25,9900
trx4.json,2025-06-07 20:47:35,9462
trx4.json,2025-06-07 20:47:45,9198
trx4.json,2025-06-07 20:47:55,9408
trx4.json,2025-06-07 20:48:05,10776
trx4.json,2025-06-07 20:48:15,9954
trx4.json,2025-06-07 20:48:26,8976
trx4.json,2025-06-07 20:48:36,11010
trx4.json,2025-06-07 20:48:46,10416
trx4.json,2025-06-07 20:48:56,10410
trx4.json,2025-06-07 20:49:06,9930
trx4.json,2025-06-07 20:49:16,9996
trx4.json,2025-06-07 20:49:26,10368
trx4.json,2025-06-07 20:49:36,10014
trx4.json,2025-06-07 20:49:46,10698
trx4.json,2025-06-07 20:49:57,9594
trx4.json,2025-06-07 20:50:07,6816
trx4.json,2025-06-07 20:50:17,4716
trx5.json,2025-06-07 21:42:10,0
trx5.json,2025-06-07 21:42:20,35460
trx5.json,2025-06-07 21:42:30,19410
trx5.json,2025-06-07 21:42:40,24930
trx5.json,2025-06-07 21:42:50,31230
trx5.json,2025-06-07 21:43:00,37614
trx5.json,2025-06-07 21:43:10,38652
trx5.json,2025-06-07 21:43:20,22176
trx5.json,2025-06-07 21:43:30,32928
trx5.json,2025-06-07 21:43:41,13290
trx5.json,2025-06-07 21:43:51,9510
trx5.json,2025-06-07 21:44:01,10704
trx5.json,2025-06-07 21:44:11,8412
trx5.json,2025-06-07 21:44:21,10284
trx5.json,2025-06-07 21:44:31,11244
trx5.json,2025-06-07 21:44:41,10506
trx5.json,2025-06-07 21:44:51,9798
trx5.json,2025-06-07 21:45:01,10368
trx5.json,2025-06-07 21:45:11,10878
trx5.json,2025-06-07 21:45:22,10644
trx5.json,2025-06-07 21:45:32,10764
trx5.json,2025-06-07 21:45:42,10326
trx5.json,2025-06-07 21:45:52,11418
trx5.json,2025-06-07 21:46:02,9768
trx5.json,2025-06-07 21:46:12,8910
trx5.json,2025-06-07 21:46:22,10380
trx5.json,2025-06-07 21:46:32,11418
trx5.json,2025-06-07 21:46:42,8574
trx5.json,2025-06-07 21:46:53,10044
trx5.json,2025-06-07 21:47:03,10356
trx5.json,2025-06-07 21:47:13,9228
trx5.json,2025-06-07 21:47:23,9960
trx5.json,2025-06-07 21:47:33,8946
trx5.json,2025-06-07 21:47:43,10416
trx5.json,2025-06-07 21:47:53,8622
trx5.json,2025-06-07 21:48:03,8856
trx5.json,2025-06-07 21:48:13,10056
trx5.json,2025-06-07 21:48:23,10056
trx5.json,2025-06-07 21:48:34,10314
trx5.json,2025-06-07 21:48:44,9990
trx5.json,2025-06-07 21:48:54,10812
trx5.json,2025-06-07 21:49:04,9912
trx5.json,2025-06-07 21:49:14,9810
trx5.json,2025-06-07 21:49:24,4050
