Source File,Timestamp,MySQL tpm
trx2.json,2025-06-08 14:27:05,94488
trx2.json,2025-06-08 14:27:15,95490
trx2.json,2025-06-08 14:27:25,94782
trx2.json,2025-06-08 14:27:35,94884
trx2.json,2025-06-08 14:27:45,94410
trx2.json,2025-06-08 14:27:56,89940
trx2.json,2025-06-08 14:28:06,98754
trx2.json,2025-06-08 14:28:16,79362
trx2.json,2025-06-08 14:28:26,20526
trx3.json,2025-06-08 14:39:04,0
trx3.json,2025-06-08 14:39:14,26334
trx3.json,2025-06-08 14:39:24,72732
trx3.json,2025-06-08 14:39:34,92802
trx3.json,2025-06-08 14:39:45,90366
trx3.json,2025-06-08 14:39:55,89730
trx3.json,2025-06-08 14:40:05,95460
trx3.json,2025-06-08 14:40:15,69384
trx3.json,2025-06-08 14:40:25,89742
trx3.json,2025-06-08 14:40:35,93246
trx3.json,2025-06-08 14:40:45,91110
trx3.json,2025-06-08 14:40:55,91230
trx3.json,2025-06-08 14:41:05,92658
trx3.json,2025-06-08 14:41:15,94176
trx3.json,2025-06-08 14:41:26,94422
trx3.json,2025-06-08 14:41:36,93264
trx3.json,2025-06-08 14:41:46,88944
trx3.json,2025-06-08 14:41:56,75960
trx3.json,2025-06-08 14:42:06,92322
trx3.json,2025-06-08 14:42:16,96810
trx3.json,2025-06-08 14:42:26,99294
trx3.json,2025-06-08 14:42:36,97644
trx3.json,2025-06-08 14:42:46,114612
trx3.json,2025-06-08 14:42:57,98184
trx3.json,2025-06-08 14:43:07,76434
trx3.json,2025-06-08 14:43:17,90636
trx3.json,2025-06-08 14:43:27,92424
trx3.json,2025-06-08 14:43:37,89430
trx3.json,2025-06-08 14:43:47,96864
trx3.json,2025-06-08 14:43:57,74634
trx3.json,2025-06-08 14:44:07,87024
trx3.json,2025-06-08 14:44:17,93012
trx3.json,2025-06-08 14:44:28,98070
trx3.json,2025-06-08 14:44:38,96450
trx3.json,2025-06-08 14:44:48,90864
trx3.json,2025-06-08 14:44:58,97446
trx3.json,2025-06-08 14:45:08,93264
trx3.json,2025-06-08 14:45:18,92598
trx3.json,2025-06-08 14:45:28,94464
trx3.json,2025-06-08 14:45:38,95592
trx3.json,2025-06-08 14:45:48,96324
trx3.json,2025-06-08 14:45:59,90822
trx3.json,2025-06-08 14:46:09,81984
trx3.json,2025-06-08 14:46:19,11772
trx4.json,2025-06-08 14:57:06,0
trx4.json,2025-06-08 14:57:16,60618
trx4.json,2025-06-08 14:57:26,177684
trx4.json,2025-06-08 14:57:36,90438
trx4.json,2025-06-08 14:57:46,94332
trx4.json,2025-06-08 14:57:56,91332
trx4.json,2025-06-08 14:58:06,89418
trx4.json,2025-06-08 14:58:16,94704
trx4.json,2025-06-08 14:58:26,69828
trx4.json,2025-06-08 14:58:37,92244
trx4.json,2025-06-08 14:58:47,90846
trx4.json,2025-06-08 14:58:57,92610
trx4.json,2025-06-08 14:59:07,94050
trx4.json,2025-06-08 14:59:17,92490
trx4.json,2025-06-08 14:59:27,94842
trx4.json,2025-06-08 14:59:37,94158
trx4.json,2025-06-08 14:59:47,94596
trx4.json,2025-06-08 14:59:57,94422
trx4.json,2025-06-08 15:00:08,93870
trx4.json,2025-06-08 15:00:18,95940
trx4.json,2025-06-08 15:00:28,98136
trx4.json,2025-06-08 15:00:38,77460
trx4.json,2025-06-08 15:00:48,96744
trx4.json,2025-06-08 15:00:58,81942
trx4.json,2025-06-08 15:01:08,89436
trx4.json,2025-06-08 15:01:18,88872
trx4.json,2025-06-08 15:01:28,95712
trx4.json,2025-06-08 15:01:39,92748
trx4.json,2025-06-08 15:01:49,92862
trx4.json,2025-06-08 15:01:59,95244
trx4.json,2025-06-08 15:02:09,92130
trx4.json,2025-06-08 15:02:19,96018
trx4.json,2025-06-08 15:02:29,93336
trx4.json,2025-06-08 15:02:39,98712
trx4.json,2025-06-08 15:02:49,71262
trx4.json,2025-06-08 15:02:59,94422
trx4.json,2025-06-08 15:03:10,95790
trx4.json,2025-06-08 15:03:20,94062
trx4.json,2025-06-08 15:03:30,95514
trx4.json,2025-06-08 15:03:40,93744
trx4.json,2025-06-08 15:03:50,97752
trx4.json,2025-06-08 15:04:00,95748
trx4.json,2025-06-08 15:04:10,80298
trx4.json,2025-06-08 15:04:20,19248
trx5.json,2025-06-08 15:15:00,0
trx5.json,2025-06-08 15:15:10,25650
trx5.json,2025-06-08 15:15:20,75144
trx5.json,2025-06-08 15:15:30,69678
trx5.json,2025-06-08 15:15:41,90036
trx5.json,2025-06-08 15:15:51,97464
trx5.json,2025-06-08 15:16:01,92118
trx5.json,2025-06-08 15:16:11,90996
trx5.json,2025-06-08 15:16:21,96432
trx5.json,2025-06-08 15:16:31,92778
trx5.json,2025-06-08 15:16:41,90408
trx5.json,2025-06-08 15:16:51,97422
trx5.json,2025-06-08 15:17:01,72132
trx5.json,2025-06-08 15:17:12,91068
trx5.json,2025-06-08 15:17:22,95094
trx5.json,2025-06-08 15:17:32,95172
trx5.json,2025-06-08 15:17:42,94062
trx5.json,2025-06-08 15:17:52,94500
trx5.json,2025-06-08 15:18:02,87282
trx5.json,2025-06-08 15:18:12,80310
trx5.json,2025-06-08 15:18:22,93138
trx5.json,2025-06-08 15:18:32,100992
trx5.json,2025-06-08 15:18:43,104130
trx5.json,2025-06-08 15:18:53,97992
trx5.json,2025-06-08 15:19:03,88902
trx5.json,2025-06-08 15:19:13,91122
trx5.json,2025-06-08 15:19:23,91128
trx5.json,2025-06-08 15:19:33,94560
trx5.json,2025-06-08 15:19:43,91452
trx5.json,2025-06-08 15:19:53,91074
trx5.json,2025-06-08 15:20:03,95802
trx5.json,2025-06-08 15:20:13,76248
trx5.json,2025-06-08 15:20:24,86892
trx5.json,2025-06-08 15:20:34,90618
trx5.json,2025-06-08 15:20:44,96810
trx5.json,2025-06-08 15:20:54,93834
trx5.json,2025-06-08 15:21:04,91098
trx5.json,2025-06-08 15:21:14,96540
trx5.json,2025-06-08 15:21:24,96072
trx5.json,2025-06-08 15:21:34,93420
trx5.json,2025-06-08 15:21:44,91950
trx5.json,2025-06-08 15:21:55,93864
trx5.json,2025-06-08 15:22:05,53628
trx5.json,2025-06-08 15:22:15,8088
