Source File,Timestamp,MySQL tpm
trx3.json,2025-06-08 11:13:10,11376
trx3.json,2025-06-08 11:13:21,12654
trx3.json,2025-06-08 11:13:31,10938
trx3.json,2025-06-08 11:13:41,8760
trx3.json,2025-06-08 11:13:51,11166
trx3.json,2025-06-08 11:14:01,12678
trx3.json,2025-06-08 11:14:11,12306
trx3.json,2025-06-08 11:14:21,11742
trx3.json,2025-06-08 11:14:31,11826
trx3.json,2025-06-08 11:14:41,12648
trx3.json,2025-06-08 11:14:52,12594
trx3.json,2025-06-08 11:15:02,11838
trx3.json,2025-06-08 11:15:12,13032
trx3.json,2025-06-08 11:15:22,11832
trx3.json,2025-06-08 11:15:32,12342
trx3.json,2025-06-08 11:15:42,12276
trx3.json,2025-06-08 11:15:52,12348
trx3.json,2025-06-08 11:16:02,11700
trx3.json,2025-06-08 11:16:12,12000
trx3.json,2025-06-08 11:16:23,12714
trx3.json,2025-06-08 11:16:33,10644
trx4.json,2025-06-08 11:26:10,0
trx4.json,2025-06-08 11:26:20,17802
trx4.json,2025-06-08 11:26:30,7638
trx4.json,2025-06-08 11:26:40,8328
trx4.json,2025-06-08 11:26:50,5364
trx4.json,2025-06-08 11:27:00,6528
trx4.json,2025-06-08 11:27:10,6774
trx4.json,2025-06-08 11:27:20,7074
trx4.json,2025-06-08 11:27:31,8328
trx4.json,2025-06-08 11:27:41,8106
trx4.json,2025-06-08 11:27:51,8592
trx4.json,2025-06-08 11:28:01,9372
trx4.json,2025-06-08 11:28:11,9462
trx4.json,2025-06-08 11:28:21,9666
trx4.json,2025-06-08 11:28:31,9948
trx4.json,2025-06-08 11:28:41,10728
trx4.json,2025-06-08 11:28:51,12438
trx4.json,2025-06-08 11:29:02,14508
trx4.json,2025-06-08 11:29:12,13428
trx4.json,2025-06-08 11:29:22,11676
trx4.json,2025-06-08 11:29:32,11958
trx4.json,2025-06-08 11:29:42,12156
trx4.json,2025-06-08 11:29:52,10584
trx4.json,2025-06-08 11:30:02,10350
trx4.json,2025-06-08 11:30:12,11724
trx4.json,2025-06-08 11:30:22,13062
trx4.json,2025-06-08 11:30:33,11730
trx4.json,2025-06-08 11:30:43,12468
trx4.json,2025-06-08 11:30:53,12144
trx4.json,2025-06-08 11:31:03,12228
trx4.json,2025-06-08 11:31:13,9018
trx4.json,2025-06-08 11:31:23,11706
trx4.json,2025-06-08 11:31:33,12438
trx4.json,2025-06-08 11:31:43,12558
trx4.json,2025-06-08 11:31:53,12414
trx4.json,2025-06-08 11:32:04,11796
trx4.json,2025-06-08 11:32:14,12774
trx4.json,2025-06-08 11:32:24,12702
trx4.json,2025-06-08 11:32:34,12216
trx4.json,2025-06-08 11:32:44,12408
trx4.json,2025-06-08 11:32:54,12282
trx4.json,2025-06-08 11:33:04,12012
trx4.json,2025-06-08 11:33:14,10068
trx5.json,2025-06-08 11:42:03,0
trx5.json,2025-06-08 11:42:14,16788
trx5.json,2025-06-08 11:42:24,8184
trx5.json,2025-06-08 11:42:34,8880
trx5.json,2025-06-08 11:42:44,6336
trx5.json,2025-06-08 11:42:54,6618
trx5.json,2025-06-08 11:43:04,6576
trx5.json,2025-06-08 11:43:14,6840
trx5.json,2025-06-08 11:43:24,8022
trx5.json,2025-06-08 11:43:34,8832
trx5.json,2025-06-08 11:43:44,8580
trx5.json,2025-06-08 11:43:55,9030
trx5.json,2025-06-08 11:44:05,8286
trx5.json,2025-06-08 11:44:15,8190
trx5.json,2025-06-08 11:44:25,10242
trx5.json,2025-06-08 11:44:35,12522
trx5.json,2025-06-08 11:44:45,13458
trx5.json,2025-06-08 11:44:55,14160
trx5.json,2025-06-08 11:45:05,13086
trx5.json,2025-06-08 11:45:15,11118
trx5.json,2025-06-08 11:45:26,11424
trx5.json,2025-06-08 11:45:36,11940
trx5.json,2025-06-08 11:45:46,12192
trx5.json,2025-06-08 11:45:56,11802
trx5.json,2025-06-08 11:46:06,11454
trx5.json,2025-06-08 11:46:16,12090
trx5.json,2025-06-08 11:46:26,12084
trx5.json,2025-06-08 11:46:36,12612
trx5.json,2025-06-08 11:46:46,12048
trx5.json,2025-06-08 11:46:56,12672
trx5.json,2025-06-08 11:47:07,9354
trx5.json,2025-06-08 11:47:17,11970
trx5.json,2025-06-08 11:47:27,11712
trx5.json,2025-06-08 11:47:37,12768
trx5.json,2025-06-08 11:47:47,12516
trx5.json,2025-06-08 11:47:57,12096
trx5.json,2025-06-08 11:48:07,12378
trx5.json,2025-06-08 11:48:17,12102
trx5.json,2025-06-08 11:48:27,11976
trx5.json,2025-06-08 11:48:38,12822
trx5.json,2025-06-08 11:48:48,11304
trx5.json,2025-06-08 11:48:58,12810
trx5.json,2025-06-08 11:49:08,10962
