Source File,Timestamp,MySQL tpm
trx4.json,2025-06-08 18:37:54,49866
trx4.json,2025-06-08 18:38:04,49344
trx4.json,2025-06-08 18:38:15,47682
trx4.json,2025-06-08 18:38:25,51078
trx4.json,2025-06-08 18:38:35,49374
trx4.json,2025-06-08 18:38:45,46890
trx4.json,2025-06-08 18:38:55,51546
trx4.json,2025-06-08 18:39:05,36252
trx4.json,2025-06-08 18:39:15,48276
trx4.json,2025-06-08 18:39:25,48732
trx4.json,2025-06-08 18:39:35,47988
trx4.json,2025-06-08 18:39:46,51972
trx4.json,2025-06-08 18:39:56,49794
trx4.json,2025-06-08 18:40:06,53526
trx4.json,2025-06-08 18:40:16,52686
trx4.json,2025-06-08 18:40:26,39576
trx5.json,2025-06-08 18:48:26,0
trx5.json,2025-06-08 18:48:36,17376
trx5.json,2025-06-08 18:48:46,45978
trx5.json,2025-06-08 18:48:56,34458
trx5.json,2025-06-08 18:49:06,47832
trx5.json,2025-06-08 18:49:16,55344
trx5.json,2025-06-08 18:49:26,57618
trx5.json,2025-06-08 18:49:36,62064
trx5.json,2025-06-08 18:49:46,66156
trx5.json,2025-06-08 18:49:56,66948
trx5.json,2025-06-08 18:50:07,66330
trx5.json,2025-06-08 18:50:17,74352
trx5.json,2025-06-08 18:50:27,69342
trx5.json,2025-06-08 18:50:37,66402
trx5.json,2025-06-08 18:50:47,79740
trx5.json,2025-06-08 18:50:57,50556
trx5.json,2025-06-08 18:51:07,75300
trx5.json,2025-06-08 18:51:17,81030
trx5.json,2025-06-08 18:51:27,54084
trx5.json,2025-06-08 18:51:38,47772
trx5.json,2025-06-08 18:51:48,49386
trx5.json,2025-06-08 18:51:58,49932
trx5.json,2025-06-08 18:52:08,49230
trx5.json,2025-06-08 18:52:18,48846
trx5.json,2025-06-08 18:52:28,50508
trx5.json,2025-06-08 18:52:38,36630
trx5.json,2025-06-08 18:52:48,46086
trx5.json,2025-06-08 18:52:58,49818
trx5.json,2025-06-08 18:53:08,47424
trx5.json,2025-06-08 18:53:19,47520
trx5.json,2025-06-08 18:53:29,49290
trx5.json,2025-06-08 18:53:39,48762
trx5.json,2025-06-08 18:53:49,49464
trx5.json,2025-06-08 18:53:59,47844
trx5.json,2025-06-08 18:54:09,50556
trx5.json,2025-06-08 18:54:19,36552
trx5.json,2025-06-08 18:54:29,47280
trx5.json,2025-06-08 18:54:39,49734
trx5.json,2025-06-08 18:54:49,50532
trx5.json,2025-06-08 18:55:00,52326
trx5.json,2025-06-08 18:55:10,53550
trx5.json,2025-06-08 18:55:20,52632
trx5.json,2025-06-08 18:55:30,50118
